delivery_id,order_id,route_id,carrier_type,dispatch_time,promised_delivery_time,actual_delivery_time,delivery_distance_km,delay_minutes,delivery_date
968,87806,13,3PL Partner,2025-01-12 09:00:00,2025-01-12 12:46:02.305656,2025-01-12 13:11:57.332412,48.6,25.9,2025-01-12
969,47792,1,Van,2025-01-20 20:00:00,2025-01-20 23:30:07.747616,2025-01-20 23:29:29.763026,39.13,-0.6,2025-01-20
970,55807,2,3PL Partner,2025-02-12 01:00:00,2025-02-12 04:13:55.336714,2025-02-12 04:22:30.476943,49.05,8.6,2025-02-12
971,32301,16,3PL Partner,2025-02-19 06:00:00,2025-02-19 07:58:11.207509,2025-02-19 08:40:04.776278,24.94,41.9,2025-02-19
972,15141,15,Bike,2025-06-20 17:00:00,2025-06-20 18:51:12.557477,2025-06-20 19:01:09.293243,27.55,9.9,2025-06-20
973,23777,13,3PL Partner,2025-05-31 11:00:00,2025-05-31 11:54:54.588840,2025-05-31 12:21:04.136699,10.08,26.2,2025-05-31
974,48346,16,3PL Partner,2025-02-07 19:00:00,2025-02-07 20:00:56.964066,2025-02-07 19:58:36.016503,13.85,-2.3,2025-02-07
975,64703,17,Van,2025-05-31 12:00:00,2025-05-31 14:16:28.547319,2025-05-31 14:40:47.768131,42.25,24.3,2025-05-31
976,57819,7,3PL Partner,2025-02-21 15:00:00,2025-02-21 16:06:48.240233,2025-02-21 16:05:49.537001,19.1,-1.0,2025-02-21
977,38469,17,Van,2025-06-27 09:00:00,2025-06-27 11:12:42.191330,2025-06-27 11:02:42.191330,41.69,-10.0,2025-06-27
978,13845,7,3PL Partner,2025-05-04 22:00:00,2025-05-05 00:42:04.296859,2025-05-05 00:51:55.197393,36.03,9.8,2025-05-04
979,33290,13,3PL Partner,2025-01-08 17:00:00,2025-01-08 17:34:51.814762,2025-01-08 17:35:27.450991,10.5,0.6,2025-01-08
980,40699,5,Truck,2025-03-26 00:00:00,2025-03-26 01:28:05.855038,2025-03-26 01:18:05.855038,26.36,-10.0,2025-03-26
981,54252,17,3PL Partner,2025-01-08 05:00:00,2025-01-08 08:20:59.007776,2025-01-08 08:34:48.799198,34.51,13.8,2025-01-08
982,13293,3,Van,2025-01-05 14:00:00,2025-01-05 15:14:36.996810,2025-01-05 15:06:44.765028,13.28,-7.9,2025-01-05
983,67089,7,Van,2025-03-27 14:00:00,2025-03-27 17:02:24.592650,2025-03-27 18:14:15.762184,41.87,71.9,2025-03-27
984,26608,17,Bike,2025-02-03 00:00:00,2025-02-03 02:47:42.693069,2025-02-03 02:37:42.693069,28.15,-10.0,2025-02-03
985,76273,7,Bike,2025-02-24 22:00:00,2025-02-24 22:29:48.024771,2025-02-24 22:19:48.024771,9.93,-10.0,2025-02-24
986,26619,1,Truck,2025-06-20 09:00:00,2025-06-20 11:25:10.623629,2025-06-20 11:52:34.084957,29.98,27.4,2025-06-20
987,88006,17,Van,2025-06-07 17:00:00,2025-06-07 21:02:23.856603,2025-06-07 21:09:44.230346,49.99,7.3,2025-06-07
988,97908,17,Van,2025-05-25 07:00:00,2025-05-25 07:40:20.092484,2025-05-25 08:07:19.135255,9.23,27.0,2025-05-25
989,91653,11,Van,2025-02-16 07:00:00,2025-02-16 09:52:40.855614,2025-02-16 10:10:17.324879,41.2,17.6,2025-02-16
990,24779,3,Truck,2025-04-23 11:00:00,2025-04-23 11:52:10.747123,2025-04-23 11:50:31.978569,11.95,-1.6,2025-04-23
991,61040,15,Van,2025-03-13 13:00:00,2025-03-13 15:47:54.285072,2025-03-13 15:37:54.285072,39.55,-10.0,2025-03-13
992,66325,11,Bike,2025-02-02 00:00:00,2025-02-02 03:13:25.986057,2025-02-02 03:44:51.285754,37.26,31.4,2025-02-02
993,31630,16,Truck,2025-05-27 15:00:00,2025-05-27 15:55:56.369858,2025-05-27 15:45:56.369858,16.42,-10.0,2025-05-27
994,22178,9,Bike,2025-05-22 20:00:00,2025-05-22 21:03:22.638345,2025-05-22 21:24:33.325498,17.64,21.2,2025-05-22
995,29935,1,Bike,2025-02-17 04:00:00,2025-02-17 06:21:48.449167,2025-02-17 06:50:11.247676,40.04,28.4,2025-02-17
996,57258,16,Truck,2025-04-15 01:00:00,2025-04-15 02:31:27.819780,2025-04-15 02:38:55.518415,24.15,7.5,2025-04-15
997,32784,9,3PL Partner,2025-03-04 08:00:00,2025-03-04 10:49:39.983102,2025-03-04 10:53:35.006059,37.08,3.9,2025-03-04
998,73722,19,3PL Partner,2025-06-10 08:00:00,2025-06-10 08:30:20.807800,2025-06-10 08:20:40.336474,9.1,-9.7,2025-06-10
999,33027,12,Bike,2025-03-30 15:00:00,2025-03-30 19:00:33.661365,2025-03-30 19:19:48.952625,42.92,19.3,2025-03-30
1000,67853,19,3PL Partner,2025-01-13 08:00:00,2025-01-13 10:20:35.501698,2025-01-13 10:10:35.501698,36.12,-10.0,2025-01-13
